csv_row_number,reaction_key,physical_dataset_id,source_row_index,label_decision_id,campaign_id
1126,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-bc7dc138f185416891c54814b3aa03b3,ord_dataset-7d8f5fd922d4497d91cb81489b052746,1445,1f69f1760d4da820d723b10479c8edc160a8dddacb00237180069809c2dc90d9,science_hte_campaign_ca267bf88824
1127,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-bc89f19ebf05446db0d1d0ce19c3458a,ord_dataset-7d8f5fd922d4497d91cb81489b052746,256,8c6ffdf33189359ab5d66e65ccbf83ae825d8eedd44a76cc18af96438e18239a,science_hte_campaign_f324e61c5fa2
1128,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-bc919027a84d43eaa03860b8d890d931,ord_dataset-7d8f5fd922d4497d91cb81489b052746,592,1f35f70ceb4150d2a81297ee235b8f122feb10a1d803f7963557fc23d66ff6c0,science_hte_campaign_3f02a74dbb14
1129,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-bca5c84081d14ef8aa3459c5eb566c5b,ord_dataset-7d8f5fd922d4497d91cb81489b052746,1249,1a99af81ee585e69b979dd816c41084faaf93bab10ef58ea2aea2ca65315e7c9,science_hte_campaign_62bdfe294f99
1130,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-bd028d6bc8364fa99d6b77e7acd2e1ad,ord_dataset-7d8f5fd922d4497d91cb81489b052746,577,ea57c070811ebc708918d6a84fc56ce93e438b55b99b248fc0f935f01d974534,science_hte_campaign_3f02a74dbb14
1131,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-bd86d2743ef4430e815c6783a01a7610,ord_dataset-7d8f5fd922d4497d91cb81489b052746,1532,ba01ce9361182506ebc1abda942116f2a1627fc5aac382f994955a793643b7c0,science_hte_campaign_ca267bf88824
1132,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-bdb6d6ebb61d4864af58d69eaf36bc59,ord_dataset-7d8f5fd922d4497d91cb81489b052746,1456,f894f4288a4283c3b3b97b1cb48c3d8d24160a657f159c909ea8ac446f28060c,science_hte_campaign_ca267bf88824
1133,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-bde3826d54dc466986c746d316da6890,ord_dataset-7d8f5fd922d4497d91cb81489b052746,1064,ae05e68876afdc7907ec2a45219788fb593a084b6f8e7383ac3f99bb9760e21b,science_hte_campaign_2a3be0de5f5e
1134,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-be1b8dd3bc734c71822692f35a69cbdf,ord_dataset-7d8f5fd922d4497d91cb81489b052746,446,a72de9abfe59cb2a69de409884e4212a409d3111709378f9a0e687adc5ed3518,science_hte_campaign_aeefa100ca4f
1135,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-be209745f3bd475e968bb86300306e24,ord_dataset-7d8f5fd922d4497d91cb81489b052746,1137,93bb4aadfea92dfc159ad9963623ae77a1879048d81c88a3b23b7e364167a895,science_hte_campaign_2a3be0de5f5e
1136,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-be289afb08344e6da55461bfcf9fefb3,ord_dataset-7d8f5fd922d4497d91cb81489b052746,7,6efa93c2fe92f2eebcf10cad61bb66a722f835eafd41a6c39793220ad92214b5,science_hte_campaign_ac8fc337e171
1137,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-be2da95bedf04a328b666351ee8b337b,ord_dataset-7d8f5fd922d4497d91cb81489b052746,275,cd71b7e1b79efee9f87dd2d0d5192f8af4d6a3ecfcd80ed562df5ccdf7893a3d,science_hte_campaign_f324e61c5fa2
1138,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-be35221534bc4578b23bd8d5700e9792,ord_dataset-7d8f5fd922d4497d91cb81489b052746,726,160c270c612d56c01d99b902621f72bb85b8f130021b196d93ee54b6782f09ac,science_hte_campaign_5dd9abf370cb
1139,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-be6c56b5b0d040779c72f9388092571a,ord_dataset-7d8f5fd922d4497d91cb81489b052746,805,2b7e060ccee0a9bad8f8e744218d12363e2fb7ce959083133abe764087d6c23a,science_hte_campaign_97b28884900c
1140,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-be96d895c0d843dab5014de7868879f8,ord_dataset-7d8f5fd922d4497d91cb81489b052746,1323,26aeade2bdb00c9e3160728cd30585534455a5c827c8eb2db2c785d34f4ce2fe,science_hte_campaign_62bdfe294f99
1141,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-be979cf2a27943bda7d595674138639e,ord_dataset-7d8f5fd922d4497d91cb81489b052746,808,93355fc0ea877d4b8e3fc49a0593d14e316da529986ade815034665d689baeed,science_hte_campaign_97b28884900c
1142,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-bebc08642ca24c59940118afbadf67c0,ord_dataset-7d8f5fd922d4497d91cb81489b052746,1024,0937e89808808df766530118390f7a154bd99bb816539cb172ad86e242af8097,science_hte_campaign_a04d9653a525
1143,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-beff8df73029425d9060bfed728aa1d2,ord_dataset-7d8f5fd922d4497d91cb81489b052746,1376,52e0b48f931fc0716834407f93787dbfdf0a6db8d0b8f6a446994cdad15fcd0d,science_hte_campaign_4dcfd4b46ebc
1144,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-bf15ca934fa041b3af780a907316be73,ord_dataset-7d8f5fd922d4497d91cb81489b052746,1520,36207f8fee1978ac5a4cc78e624a2364ded5f3ad1ec2a309b04f7e2341eb7aab,science_hte_campaign_ca267bf88824
1145,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-bf2fb14a7a044292b9a35c960a44a01a,ord_dataset-7d8f5fd922d4497d91cb81489b052746,522,38eba8855940ef0975a1c69ad090d740a6d78f89444bad375d5f078eb0fb6b72,science_hte_campaign_283f403f90e1
1146,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-bf9b7e7900724f70adc8f1c7d85f9c9e,ord_dataset-7d8f5fd922d4497d91cb81489b052746,1247,e764979aae94786971464319cecf75cbea1dd3645356bb1b302e03e8c318ab09,science_hte_campaign_6bf2df144d3d
1147,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-bfad902b97584ba5a01892ce43c700cd,ord_dataset-7d8f5fd922d4497d91cb81489b052746,58,b243c31eef524986d364d0c40a6fa799fe5f7f57416ecb3803c26c73a38d5285,science_hte_campaign_ac8fc337e171
1148,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-bfe2d683c3924f9baa6bcef85268c377,ord_dataset-7d8f5fd922d4497d91cb81489b052746,1398,9c0100941c9e4695811d38462d6c6242799491f1dde311cdc9521998cea24eac,science_hte_campaign_4dcfd4b46ebc
1149,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-bfe9be968c3143cb905c4817aece17a9,ord_dataset-7d8f5fd922d4497d91cb81489b052746,845,0237f51d70e3a8ebaabce9344a2cf80007c169b17ea9bd9326cc9e0d385458d6,science_hte_campaign_97b28884900c
1150,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-c00233033df44998bef28ad16691d6e9,ord_dataset-7d8f5fd922d4497d91cb81489b052746,171,4f3e793d735b3a3be473b6853090d48af9cbca2d8560228f3696b7d50882426b,science_hte_campaign_c99fb883b4d8
1151,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-c0423be7b4844ebcae1c0edf133f7ba1,ord_dataset-7d8f5fd922d4497d91cb81489b052746,1343,44697a61e6f741f1669a23ebacb1eab9923d4d1f3c903e1bad9136b206372441,science_hte_campaign_62bdfe294f99
1152,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-c0d30c661ea4421d88c18750a9fc31d6,ord_dataset-7d8f5fd922d4497d91cb81489b052746,948,20024bf8cea018e1f31ea0ff837c66d494dffc587a32a92e9e3932a1346392b3,science_hte_campaign_d8d10c924377
1153,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-c185238f1b6c47178b79004c97670fb7,ord_dataset-7d8f5fd922d4497d91cb81489b052746,453,e1d3c131fdf3ca397ba8e420bddaba1c91fdc8a2e8da8080588522d08d2e67d0,science_hte_campaign_aeefa100ca4f
1154,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-c195a795c1e9471da37182124202c22b,ord_dataset-7d8f5fd922d4497d91cb81489b052746,1294,927aea02686b16e995e404361eb9e513cdbc8ccf69878164b8486ab98b708e9f,science_hte_campaign_62bdfe294f99
1155,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-c19edbecfc5a40a6981ad192d773b6b6,ord_dataset-7d8f5fd922d4497d91cb81489b052746,81,c405cff8c2bad4957abaadaf555a8003644fad91574b27c886817ea8278f58d2,science_hte_campaign_ac8fc337e171
1156,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-c1cc4a84b095401fb84564bbdb2db866,ord_dataset-7d8f5fd922d4497d91cb81489b052746,1514,20ce4c89ff681d00e5a9b1ef8d30485044324e4b33dd8e7be04311be55ba1458,science_hte_campaign_ca267bf88824
1157,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-c216d4c8ed5e4efb92b712b53307a6f9,ord_dataset-7d8f5fd922d4497d91cb81489b052746,129,25168c5436154ac6049c26349ac0fd7851ecb69a01833203f4bbf6cc6d65e228,science_hte_campaign_c99fb883b4d8
1158,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-c28cf13b93db4cc1ad80395169fef24e,ord_dataset-7d8f5fd922d4497d91cb81489b052746,1170,9bd517b78073dd161e0f38543bcbceff63219b599f6e1f5f566ae1a4076c4aad,science_hte_campaign_6bf2df144d3d
1159,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-c2914b075ef54a5380e9dba54e5d748c,ord_dataset-7d8f5fd922d4497d91cb81489b052746,402,67e36b8f30565393f77d443ca1865860aa6b868cbe690e079519e5efcff19cc6,science_hte_campaign_aeefa100ca4f
1160,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-c29fe683650140608e922596eee81831,ord_dataset-7d8f5fd922d4497d91cb81489b052746,1181,eb3c61d64d806de0d9f84db0607e760cf47e56f4a6973db8bfa16a7795fa7655,science_hte_campaign_6bf2df144d3d
1161,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-c2a018ab24854590a92245465ee6fcb2,ord_dataset-7d8f5fd922d4497d91cb81489b052746,955,e3769ba602b3d3369fc4dbb369fc20a59f9015856fac51f4f70578207d5d8488,science_hte_campaign_d8d10c924377
1162,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-c2b2d4f1b2fc4cdb8272d5bedbda11d5,ord_dataset-7d8f5fd922d4497d91cb81489b052746,1385,46f53bc8b1dc42d7ee9e051669efdf0d3db1a12ff5eb55a7cf09a60665ca3712,science_hte_campaign_4dcfd4b46ebc
1163,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-c2d508d739e9485babba31dfb8432fbc,ord_dataset-7d8f5fd922d4497d91cb81489b052746,925,dc8d35c0e6eddb2ce548705e6cfb8b90cb12442c7118f0db4639225e9e61ec18,science_hte_campaign_d8d10c924377
1164,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-c2f93c47e0474557b8a8efdc7ec9ca99,ord_dataset-7d8f5fd922d4497d91cb81489b052746,1515,66e2e1e9e49b5c89673252df997bb27bb9baaaeb77b9a4cb2fe3b6f4423e5c4a,science_hte_campaign_ca267bf88824
1165,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-c31f48e534dc498ea09d440297419b7a,ord_dataset-7d8f5fd922d4497d91cb81489b052746,1138,3e0d41866d684fbed89cd3271b31ddd8e625cc92bfeb2e4c83546f5bf79b0d27,science_hte_campaign_2a3be0de5f5e
1166,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-c392e0f2d0b9447eb54a9886b6b7315b,ord_dataset-7d8f5fd922d4497d91cb81489b052746,1440,af9ab82a6114a07e8ceabc6f99d6c04e92e7d13e54c9c812d11658ab5fbd58c3,science_hte_campaign_ca267bf88824
1167,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-c429b627cd814e2885656df795658fb2,ord_dataset-7d8f5fd922d4497d91cb81489b052746,1267,f38f8cfea2abb07208481f5e50d505b356808d157325e978030ddaf1eb96c9ec,science_hte_campaign_62bdfe294f99
1168,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-c4460683c9634cd0b837e9f6a01b666b,ord_dataset-7d8f5fd922d4497d91cb81489b052746,408,e5a0f96e1485fa832dedfcf80aaebf17799b5121106470c179d8b02057e6950f,science_hte_campaign_aeefa100ca4f
1169,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-c49bce614df5419290edc109ea74ed11,ord_dataset-7d8f5fd922d4497d91cb81489b052746,908,b85ceee73771b910524f23620c926984546fb73bbdc3289ed3aab7fa8a044c46,science_hte_campaign_d8d10c924377
1170,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-c4a0ba58ada3465c96117406e38b72b9,ord_dataset-7d8f5fd922d4497d91cb81489b052746,1160,0bb2f1229432ef4e7e1af6f64d52c1c330faf5f42d8efc6aa59b6f4387fccb60,science_hte_campaign_6bf2df144d3d
1171,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-c4e167b0c4da40829453d7941259d008,ord_dataset-7d8f5fd922d4497d91cb81489b052746,1452,89e3cd18c2db6efa3abea9c6615e8be90809d1524fe36822f4c4a6cdf0535519,science_hte_campaign_ca267bf88824
1172,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-c5298f3530cb4ea787ed2773487bb5b2,ord_dataset-7d8f5fd922d4497d91cb81489b052746,866,136e3c885834ebc0794a58a602ab06f913f9c15ec41cab30fa0e06d5a5d994da,science_hte_campaign_d8d10c924377
1173,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-c52e5e3b6a80493e83ebcd198e5bb401,ord_dataset-7d8f5fd922d4497d91cb81489b052746,1434,add1aa61c47e9b764699448cd3ff44c711cea9356633bdaf9a3ec20e16c9b9b1,science_hte_campaign_4dcfd4b46ebc
1174,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-c56d8f78979247e98a6a24702ccb53fc,ord_dataset-7d8f5fd922d4497d91cb81489b052746,1072,0b2106f7ca3398d8820436bf70fef52b4080db52ccc714f2a21286486887fc89,science_hte_campaign_2a3be0de5f5e
1175,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-c66104ab520b4bb69250159115dd1dfd,ord_dataset-7d8f5fd922d4497d91cb81489b052746,789,de102b54007ae6306f4bcbaba323d166e152be78fd0b829683ba248bc70814b5,science_hte_campaign_97b28884900c
1176,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-c6adda6fd4eb49ba9d098c41479d3afd,ord_dataset-7d8f5fd922d4497d91cb81489b052746,143,af3044ed3dff8f5e2a4fce9b0fe86d699c2349d183295a8ac5cbb92b60c8fbfd,science_hte_campaign_c99fb883b4d8
1177,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-c6b532bc53a7470ba76f0cc13a97f2c3,ord_dataset-7d8f5fd922d4497d91cb81489b052746,1165,39168dd52a08e25189ed652942f43f5a0aa16284f5467278c9c35e69fab9587e,science_hte_campaign_6bf2df144d3d
1178,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-c6f6bbf08a824981a5fcb5e86aa351b2,ord_dataset-7d8f5fd922d4497d91cb81489b052746,1177,004fc8374c81141744df3971309e557e69a6a62b97025eb83839208caee50673,science_hte_campaign_6bf2df144d3d
1179,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-c6f8575304e843ec9b3a11acba186af8,ord_dataset-7d8f5fd922d4497d91cb81489b052746,1311,94883f552ff398222f1897196ed41fe12d94096aac69a018549adfabff27fb4e,science_hte_campaign_62bdfe294f99
1180,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-c758463280fc4dec985976bac7855b07,ord_dataset-7d8f5fd922d4497d91cb81489b052746,648,a3b063cec1f614c1539efea790bd731bd27ca10038c8aee620784dfb9a53b707,science_hte_campaign_3f02a74dbb14
1181,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-c7b1101d54f34f689ced16db0facccb9,ord_dataset-7d8f5fd922d4497d91cb81489b052746,293,df83080054138355e87026221594a6fe33a55789f363a93c89e6dbe7dc64d3be,science_hte_campaign_8510665e92be
1182,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-c7d1c583c77148e18dcaa3141e15cc3b,ord_dataset-7d8f5fd922d4497d91cb81489b052746,767,eebdb8115df6c9753e0e8af651b51b03df6bacc8879358ec52decd79810902fa,science_hte_campaign_5dd9abf370cb
1183,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-c7fbf3959a5b4e10a43ab1df7a082dbb,ord_dataset-7d8f5fd922d4497d91cb81489b052746,1470,f67989c92b448ae5fe4758a6a5bed244c21c46e5ebd6f1c757ed9aaa4052dd68,science_hte_campaign_ca267bf88824
1184,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-c81bd9e64d8b4856a9cd0736506135ec,ord_dataset-7d8f5fd922d4497d91cb81489b052746,1291,6d0a80be3e7fe27d67f6337ab926b88f2abdae2f144f4edd7f2809d9c5f3c3ed,science_hte_campaign_62bdfe294f99
1185,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-c845f8ca2ceb463cbe70de9779a94a9b,ord_dataset-7d8f5fd922d4497d91cb81489b052746,528,e0e4d078f12f71bac7fe2c88a06948865377d23132b3f48c6ccba287d8f406aa,science_hte_campaign_283f403f90e1
1186,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-c85397177b2b4448855bc25565159c33,ord_dataset-7d8f5fd922d4497d91cb81489b052746,1074,7d3268fa2771ada4a66b4f18c4ba14296c2cec78fe2981eca22792004bcc8040,science_hte_campaign_2a3be0de5f5e
1187,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-c8d8a28fcac3426fb1729bd95174b4f0,ord_dataset-7d8f5fd922d4497d91cb81489b052746,267,2e54c78c0fb357a57e1f48a9bd3be059b3fcdc96034015d34f75e86671f42a9a,science_hte_campaign_f324e61c5fa2
1188,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-c8dcea7e72244ee899856a00257e89bf,ord_dataset-7d8f5fd922d4497d91cb81489b052746,785,cc0c05cce7dc8dc38c2ca867094c69e802a2e53d34c058174930934515a6c068,science_hte_campaign_97b28884900c
1189,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-c90a9ca259d54e37bdd7d43acc0022d2,ord_dataset-7d8f5fd922d4497d91cb81489b052746,331,7d8e356cdc487ca1fa8306577aa7131c6a339e926879442ef824d685f28d35d8,science_hte_campaign_8510665e92be
1190,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-c95509580aa74e6c8d9b190f6b1d1231,ord_dataset-7d8f5fd922d4497d91cb81489b052746,512,76b3f190e4085700cf7c2e7cd738db9eba3d9246a9d8f20b80a378d9bbb46424,science_hte_campaign_283f403f90e1
1191,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-c95df8a18e2b40199ac03088605820ad,ord_dataset-7d8f5fd922d4497d91cb81489b052746,135,62629c5b6a6a6123c6ca242411daec37ddc44b334e17b3b990a987156e7e0b77,science_hte_campaign_c99fb883b4d8
1192,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-c98a309016b94fe7895f228c2ea70ab8,ord_dataset-7d8f5fd922d4497d91cb81489b052746,1316,1397019289e5944149027a9078efa67cee310a513641323b2858f5769dd0ee7c,science_hte_campaign_62bdfe294f99
1193,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-c995cf198ebd4b8a8b4fe9591d4bac8b,ord_dataset-7d8f5fd922d4497d91cb81489b052746,1322,93c173640e7118491ea2109f7fae943bb49995029775922dfef2639e7573e40a,science_hte_campaign_62bdfe294f99
1194,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-c9e1a0d6d8344992b526982ad3522bed,ord_dataset-7d8f5fd922d4497d91cb81489b052746,359,2b5fd8ffe9163f3d138f609f3cf4d4a720cd51ea294d0ee6953f8e1c4d1ded01,science_hte_campaign_8510665e92be
1195,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-c9fc10ffbb754e3eba3b32b9d63bf5b0,ord_dataset-7d8f5fd922d4497d91cb81489b052746,116,d8d42ee02ef5fa6f7b27872d8bccd7b88f02b32bb5c09349b250309464cce35a,science_hte_campaign_c99fb883b4d8
1196,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-ca06da9df43944148c88d65861d5af60,ord_dataset-7d8f5fd922d4497d91cb81489b052746,122,7cb7445e4639b76a5581c043971f87ccd83102953f49ddea5799307e7e1dca27,science_hte_campaign_c99fb883b4d8
1197,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-ca76764bd6c4405490b4de65a92e6503,ord_dataset-7d8f5fd922d4497d91cb81489b052746,208,dbb6efd2ac4491de540fa6b59dd14d4a80ffb06b089a1091beed871bc3625ae7,science_hte_campaign_f324e61c5fa2
1198,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-ca92bde0eb954bc0a7271ed747e49ae4,ord_dataset-7d8f5fd922d4497d91cb81489b052746,1189,77622e1918738bb3678e796b4f25d6d6436817b5990ef29598b3423af7068aea,science_hte_campaign_6bf2df144d3d
1199,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-cadfdcadf739446dad8e00f0325cff57,ord_dataset-7d8f5fd922d4497d91cb81489b052746,268,d3945b6c89ae60e5d0df80189b187cda3ec48710800910bc2d3d8ae162515b91,science_hte_campaign_f324e61c5fa2
1200,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-cb2282b6ee06433f826c0dc3c32b6eb3,ord_dataset-7d8f5fd922d4497d91cb81489b052746,319,e15268dd91884f15089901b50b0b7fefcf8a9b06b3a38d48254f8825a8e30077,science_hte_campaign_8510665e92be
1201,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-cb545102b3944e8aaf1185f45ebb02f8,ord_dataset-7d8f5fd922d4497d91cb81489b052746,947,7c5de2ed97b7655f10f1b141a66d7aa185a2c689b8f130fced0fa932e0dbe8eb,science_hte_campaign_d8d10c924377
1202,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-cb5959eb12774642a4471c4a20fdedd1,ord_dataset-7d8f5fd922d4497d91cb81489b052746,124,c51f78ee3e94eb8fd9f71587a7614fd024a6c5adce624b04dbb27ec5713562c3,science_hte_campaign_c99fb883b4d8
1203,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-cb7195c6191c4f058a919b02b2a49ffc,ord_dataset-7d8f5fd922d4497d91cb81489b052746,1196,305fdd9d5e08b5cc2296b541e3f99710d1a58d45468ae932dc16a812f5587a1e,science_hte_campaign_6bf2df144d3d
1204,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-cbc2738098b04e699b4f977c5dffdec2,ord_dataset-7d8f5fd922d4497d91cb81489b052746,112,6144c0e5b7789842c23235b195ea30364089f4d9d10ede0097dc9b3be17a8b43,science_hte_campaign_c99fb883b4d8
1205,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-cc4fa5a0ea5049a49270379a1799193e,ord_dataset-7d8f5fd922d4497d91cb81489b052746,1139,6e376b82eac1c9c1a12e6c0985a0ec3d5795b5e058ba948f30be21da5d213ada,science_hte_campaign_2a3be0de5f5e
1206,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-cd1a94ec642a4c21a803c3fa98cd4163,ord_dataset-7d8f5fd922d4497d91cb81489b052746,552,0dd27d5d6f1f7df9a2bde5cfedd5bb5aa52b6749ada1f0effd1c00a3b650fa7c,science_hte_campaign_283f403f90e1
1207,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-cd50da5d42bf499e9e8bd5b33f8ced0b,ord_dataset-7d8f5fd922d4497d91cb81489b052746,1331,6570323a91e7598693796fc8333d6a39305dfaf704c53ccc5964bb35b345d3fb,science_hte_campaign_62bdfe294f99
1208,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-cd5cac39597f4a52b20e1d0e39f3d688,ord_dataset-7d8f5fd922d4497d91cb81489b052746,475,4712813aade9e6e82d7cfa1197c844c3b02efd6a43a8b5fc54bee5e60b061c13,science_hte_campaign_aeefa100ca4f
1209,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-cd6f2d8c76554fab9484e910aed04285,ord_dataset-7d8f5fd922d4497d91cb81489b052746,1367,2818a0d1ef4b1ea66b5eda61a3196396b3800b503550aa73c48895b7ab1e2ed4,science_hte_campaign_4dcfd4b46ebc
1210,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-cd8864b61713411897ee521fa70678b1,ord_dataset-7d8f5fd922d4497d91cb81489b052746,1173,95735aefe0dc36be3db4cd44cf9fc244178b5c6e547ebacfd7f58656d3e58651,science_hte_campaign_6bf2df144d3d
1211,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-cdabc54bdc89442b83536b42acc828b3,ord_dataset-7d8f5fd922d4497d91cb81489b052746,1164,99067024327342f4d2dbc2cef74812ac809975b9d10c10bf74ee2a300cd1ac7f,science_hte_campaign_6bf2df144d3d
1212,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-ce153e5a47294d88a15cd4731a8ab206,ord_dataset-7d8f5fd922d4497d91cb81489b052746,564,1e7df4ab61089a1eff3580091bf9c72ae644978bac55d575be1a1555aeb6d806,science_hte_campaign_283f403f90e1
1213,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-ce1b1032e6964f35b5ed7b25e451ee6c,ord_dataset-7d8f5fd922d4497d91cb81489b052746,497,6f5a612ec4b1caf2b80ced70a88a95194cdd3a5b3b8ed9f1845e28ef19637989,science_hte_campaign_283f403f90e1
1214,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-ce3cf742416244418e2992051a12c76a,ord_dataset-7d8f5fd922d4497d91cb81489b052746,1029,141efb4f89def1c9f0849b86e44244a2f1f05a6e90d83c283c3d8b9894fcb6c9,science_hte_campaign_a04d9653a525
1215,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-ce612378d5cf4bbea480d81ded430caa,ord_dataset-7d8f5fd922d4497d91cb81489b052746,617,fb7f21607e4f80dd70f7087395a6914ab3392073af3a71f61def1ff87a660d56,science_hte_campaign_3f02a74dbb14
1216,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-ce64a1dfbb6445e28707038f80823453,ord_dataset-7d8f5fd922d4497d91cb81489b052746,817,3973c3200bf4a4c32964d22cbf8571c85306b7e1110ff16ee899279df856d988,science_hte_campaign_97b28884900c
1217,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-ce67fb80d73a4151b53dcc048efaeba5,ord_dataset-7d8f5fd922d4497d91cb81489b052746,162,d2b2eb66f306de58707fe6a7eaae9b6a6b204df1ea274af1fe4b913823723636,science_hte_campaign_c99fb883b4d8
1218,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-ce7f4aa09a864abd88e09406003da7ef,ord_dataset-7d8f5fd922d4497d91cb81489b052746,1231,aab5915831d3c4f5b61602294c9621c38fa6dd1919bb06c498bea3a8d45a5bbf,science_hte_campaign_6bf2df144d3d
1219,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-ce9521caecca42d9ade74cbea3ee1576,ord_dataset-7d8f5fd922d4497d91cb81489b052746,125,c664b6ca3540bba4a6e19c27478e2a48f41efad7306dab5fac73f8fb00ef1b2f,science_hte_campaign_c99fb883b4d8
